http://springfield.craigslist.org/,US,Missouri,springfield,,,37.208975,-93.291564
http://stjoseph.craigslist.org/,US,Missouri,st joseph,,,39.7666,-94.856074
http://stlouis.craigslist.org/,US,Missouri,st louis,,,38.62774,-90.199514
http://billings.craigslist.org/,US,Montana,billings,,,45.783975,-108.505794
http://bozeman.craigslist.org/,US,Montana,bozeman,,,45.679325,-111.033179
http://butte.craigslist.org/,US,Montana,butte,,,46.001753,-112.52089
http://greatfalls.craigslist.org/,US,Montana,great falls,,,47.507145,-111.306074
http://helena.craigslist.org/,US,Montana,helena,,,46.58976,-112.021204
http://kalispell.craigslist.org/,US,Montana,kalispell,,,48.20164,-114.314901
http://missoula.craigslist.org/,US,Montana,missoula,,,46.87278,-113.996234
http://montana.craigslist.org/,US,Montana,montana (old),,,46.536025,-111.935074
http://grandisland.craigslist.org/,US,Nebraska,grand island,,,40.92474,-98.339904
http://lincoln.craigslist.org/,US,Nebraska,lincoln,,,40.81362,-96.707739
http://northplatte.craigslist.org/,US,Nebraska,north platte,,,41.136325,-100.763329
http://omaha.craigslist.org/,US,Nebraska,omaha / council bluffs,,,41.260689,-95.94059
http://scottsbluff.craigslist.org/,US,Nebraska,scottsbluff / panhandle,,,41.861771,-103.662758
http://elko.craigslist.org/,US,Nevada,elko,,,40.83563,-115.767629
http://lasvegas.craigslist.org/,US,Nevada,las vegas,,,36.171915,-115.139974
http://reno.craigslist.org/,US,Nevada,reno / tahoe,,,39.506489,-119.775902
http://nh.craigslist.org/,US,New Hampshire,new hampshire,,,42.741986,-71.201629
http://cnj.craigslist.org/,US,New Jersey,central NJ,,,40.14323,-74.726715
http://jerseyshore.craigslist.org/,US,New Jersey,jersey shore,,,39.699991,-74.475216
http://newjersey.craigslist.org/,US,New Jersey,north jersey,,,40.72996,-74.032974
http://southjersey.craigslist.org/,US,New Jersey,south jersey,,,40.75116,-74.052199
http://albuquerque.craigslist.org/,US,New Mexico,albuquerque,,,35.08418,-106.648639
http://clovis.craigslist.org/,US,New Mexico,clovis / portales,,,34.18431,-103.339604
http://farmington.craigslist.org/,US,New Mexico,farmington,,,36.72814,-108.205689
http://lascruces.craigslist.org/,US,New Mexico,las cruces,,,32.3069,-106.777849
http://roswell.craigslist.org/,US,New Mexico,roswell / carlsbad,,,32.418595,-104.229019
http://santafe.craigslist.org/,US,New Mexico,santa fe / taos,,,36.362476,-105.572946
http://albany.craigslist.org/,US,New York,albany,,,42.651445,-73.755254
http://binghamton.craigslist.org/,US,New York,binghamton,,,42.098687,-75.911271
